sentence_id	sentence	sentence_domain	source
f1b6f805d299a876edb89d24cfac0eec83800a0e71d6f3d6424cc0932003a884	აკა სიტყვას ორხვალი კოც ქაარაგადაფუანანია.		მე
f1cd62e7a1338a5fcbccf60bcd857d1c80fe9c8ffb70d38ac20e7e28c047aac4	მა სი მიორქ გიჩქუდას		ინტერნეტი
f1d605e60f259899a2668ab3922896b7cfa1370498a4fccb407d57631bf7a169	მუზეუმის მესვეურები ხუმრობენ, რომ იქაურობა დროებით ნიუ-იორკულ მანქანის სადგომს დაემსგავსა.		VOA Georgian https://www.amerikiskhma.com/
f1d934ee2ebeea6c49146da0651cb099b1369880e60f8a7926ce3779b745b988	ჯუდი გარლანდს ორი ქალიშვილი და ერთი ვაჟი ჰყავდა.		VOA Georgian https://www.amerikiskhma.com/
f1f773b61a49cd99d8c0af71dbd06b156ab7961284632d865ce2ef36e662fab6	მუ გჯოხო?		ვჰჯკ,ჯ 
f1fc6da4ded9bd1512be1c8d99c5ee7741eeff9355c4d364695d00e353312e9c	ახლა მოდი ათის მაგივრად დავუმატოთ ასი.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-ten-or-one-hundred I have permission from Khan Academy to use this text under their Creative Commons license.
f20781a9ee7232ffd166eade759f7befbce655b5e1e36abe7b473a3f8ccf5460	ემბრიონს ისინი კვერცხის გარსის გარეშე, რეალურ დროში აკვირდებოდნენ.		VOA Georgian https://www.amerikiskhma.com/
f20d94b1f78c0ca0b966a1534c8f4a7eb2a0183fb546c81b37e6928dc51c2ec3	ანა კალანდაძის: საქართველოო ლამაზო		ქართულის წიგნი
f22dc482697bfc29019fbc333ef98ee2da604a08665280bf39fb839281159ac3	ირი კოჩი მუშ ნაბადის ოცქვანდუა.		მეგრული
f258ed463750c70f7561b06d08ed40136ef164d88cf2e9c988761210b7cec518	ააფრინე ალალი  რაც არ არი  არ არი		თეკლე კვარაცხელია
f25f8ac54a7425dcc760dccb66d3af29c9312f99066d84e3e65a0ccc6975fcd9	ადრეიან ენადგინა ყურდგელშა წიარს ვამაჭიშენია ადრე ენადგინა ჸურდგელც წიარი ვეგიოჭიშუანსია.		მეგრული
f2745f4a59fcea6e5d6d3103040ff1a880c955e12080b93863c3775a2541ea84	ყველა ბიჭი შავიაააა		ნია თოლორაია
f279bb3d879390a06c8b2a9f431f683bcbf25bbda67421ac41af4943a5977c99	ცხრა ერთეული წერია ერთში.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/strategies-for-adding-two-and-three-digit-numbers/v/breaking-apart-three-digit-addition-problems I have permission from Khan Academy to use this text under their Creative Commons license.
f28f052312265bdce972662d56f251ec8b796eba65dc29d607d547c14f1e7c77	hala madriddddd puta barca		ინტერნეტი
f29bef9bab8a64400d6cea9980a361b68e5755aa0f9fb62d94042090eec4c77a	ვაჭრობის დროს გლახაკს გაეღვიძა და სინანულმა შეიპყრო. 		სულხან საბა
f2a19e0a885930dea937b7976daf657a31b1666b8ffb1ccff638469524403920	პეპელა მინდორში დაფარფატებს.	general	საკუთარი ნამუშევარი
f2ba8272b9e68821b75001a599e8b3963916a08d52e518c116374036e326cefb	ბროდვეიზე მიუზიკლი „ჰელოუ დოლი“ -ს პრემიერა ჯერ არ იყო გასული.		VOA Georgian https://www.amerikiskhma.com/
f2cf78756f496cda4c05b9f171f6ed0ce2130c175d426f0addf8584b6678a275	არც ცხრა ათეული გვაქვს სადმე საერთოდ.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/strategies-for-adding-two-and-three-digit-numbers/v/breaking-apart-three-digit-addition-problems I have permission from Khan Academy to use this text under their Creative Commons license.
f2d8ccc5d8750e718fb1a621801bd7ead83aea2f7e84650e697b8f043a23f26e	რაჭველი აზნაური დათუნა გოცირიძე მის დროში განთქმული ვაჟკაცი იყო მთელ იმერეთში.		ლიტერატურა
f2f552b881c11f5a5ecfc7cbf234d6634e7e50c871e8c0a4558847a789f8a1c8	ხორგას კოჩი გოლახეს დო ხეთას გურქ მურთუა		ინტერნეტი
f30591917213ba33540c513e4266db85b2e5246ef8292039656b047b7ce90516	კუშ სკუა 		ინტერნეტი
f3083b255f42190227cf4f35214f88f28b935fb69878dfbc7a956074ba44202d	წელიწადის დრო ანუ სეზონი უძველეს კულტურებში დროის ყველაზე მნიშვნელოვანი ციკლი იუო	history_law_government	მე-7 კლასის ისტორიის წიგნი
f316fa55522c98b7454cce761d83c36889f68b98c6293d7e08983f9287f84ae2	ბავშვის საფენები უნდა იყოს უფასო.  ქალის საფენები უნდა იყოს უფასო.	healthcare	პირადი ნაშრომი
f31b29e575dc9f4ff85f146c1f942f99b6193cb48512fa9f39d34a7345634b2f	აააააააააააააააააააააასსსსსსსსსსსსასბარიაჯმნსჯჰმიფჯჰნ		ფჰმნრფჰმ
f327c95be4f350406c7ecb38f7c2bf6fceca184197bb5287d01db39c0210abbd	რა არის ხელობა?	history_law_government	ისტორიის წიგნი
f3314a6d9db96a2215ff76051f5299825ec0a135cd1b9f24dd69f4d4d20a2f82	საგამოფენო დარბაზის ცენტრალური ნაწილი მთლიანად ნიუ-იორკელი მოქანდაკის ნამუშევრებს აქვს დათმობილი.		VOA Georgian https://www.amerikiskhma.com/
f3427e462c369bc8b50cd91e7c07517dd8359f789e81d46adb8edba927e6513c	ბევრი იმედოვნებს, რომ ფილმი წარმატებით იქნება გამორჩეული და რეჟისორსა და მსახიობებს პოპულარობას შესძენს.		VOA Georgian https://www.amerikiskhma.com/
f36283bda6e5d847b58ca507cad286f077ead938c98fd2777579d789a8a2f61d	მაკ გორდონისა და ჰარი ვორენის სიმღერა მრავალ გამოჩენლ მომღერალს აქვს ნამღერი.		VOA Georgian https://www.amerikiskhma.com/
f3764cdd4c0a99febed432ff8d6d6cc5101d6eee591c770303c39e5e51ceb87c	ქალბატონი ცდილობს ბრწყინვალე აქტიორული კარიერა და პოპულარობა ზოგადსაკაცობრიო პრობლემათა დაძლევისთვის გამოიყენოს.		VOA Georgian https://www.amerikiskhma.com/
f3a6803d00987b6db7084fb4dee231cc9b68433d636e37d5ddfaa35995fbcd86	უთენებელი ბნელეთის შენ ერთი გვყავდი მთეველი სიმდიდრე ბევრი წაგვართვეს შენ დაგვრჩი წაურთმეველი...		ლიზი დოხნაძე
f3b96198788609540776a64eae733c23f03b2ec6761e23034729b3f51309a3c3	ართი ლუკა თოფურქ თუნთის ქიგიოსქიდუა		ინტერნეტი
f3bcf158db5949b140271a74e156c16841ef1a552451156e0e01b0830e4bf618	ჰალა მადრიდ.		რ
f3d1911f473daf757fc9aaa09e89efbc707dd88a4c7fbdc1f41db21ee163bbe6	საუკეთესო სცენარისთვისაც უკვე იყო ნომინირებული.		VOA Georgian https://www.amerikiskhma.com/
f3d499421c4be6b608d510e43db772665a8db34110b60118644e2058380d3bb1	მოგვწონს თუ არა, ტექნოლოგიები ჩვენს ცხოვრებაში თანდათან უფრო მყარად შემოდის.		VOA Georgian https://www.amerikiskhma.com/
f3ed49e1eba5227e5972aa1e6e11135ae2316656442051b44649b47fd60c8a71	აათვისებინებს		საყოველთაო საკუთრებაშია
f3ed861bf8cf0f608dfea7ca33f2f066171959796d4fd4dccb97bcc4f102e9bd	და ამას დამატებული ოთხი ერთეული, იმიტომ რომ ოთხიანია ერთეულების თანრიგზე.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-hundreds-tens-and-ones I have permission from Khan Academy to use this text under their Creative Commons license.
f3ef1795283269dba3ccb453b90a4e03872f3e995a5ac495d83ffbe68a656fac	ჯგირი სქუა ბაბუს უკეთენდუ საკურთხის გლახაქ მუმასით ვოუკეთუა		ინტერნეტი
f3f468365009e5c285d07728c5c90232b342dc19b2678832d0bba803323a1e9e	გვაროვნული საზოგადოება	history_law_government	ისტორიის წიგნი
f3f651d04084012dba960999815b5bafa670b08c9d6b2e76a0a8f5ab2419b2ef	დაბალ ტემპერატურაზე, მაგალითად, მინუს ათ გრადუსში, ბატარეის დამუხტვას ოდნავ მეტი, ათი წუთი დასჭირდება.		VOA Georgian https://www.amerikiskhma.com/
f4015e9ec4b75660f6485f491a836ee3019f99ddcf95cc258113f42a683cf5cb	ერთ საარსებო გარემოში ცოცხალ და არაცოცხალ ბუნებას შორის არსებულ ერთობლიობას ეკოსისტემა ჰქვია.		ბუნება
f42553127524766c2fccd7b04f707d608cea4770641e262204cd11353c632979	სულით ნუ დაეცემი, თუ ერთხანს არამთუ გაუმჯობესება, გაუარესებაც დაატყო საქმეს.		,,უცნობი ბიჭის დღიური''
f426c8f39d0c8240819903c5731e3a23e20712354b62743bd838c2ed66bd68fd	"""რამის სახლში შემოიჭრას თუთა რამის თავზე გადამისვას ხელი"""		ლექსის სტროფი
f43daf0915e31399c01c8b45e7eb853297dc9ae598ee610c2111319563c469cb	საქართველოს გენერალურმა პროკურატურამ ოფიციალურად დაიწყო გამოძიება იმის დასადგენად, თუ როგორ მოხვდა რუსეთში.		VOA Georgian https://www.amerikiskhma.com/
f445fb6b2815ab40994b84fc0e75ce515b70a39aead13dcae07abd863dcb8b3c	გოზინაყი საახალწლო ნუგბარია. მზადდება თხილეულისა და თაფლის გამოყენებით.	service_retail,general	მე შევადგინე
f446acc5f871bb8843a747b436398a87ecdc571febd8ea34b98377ae59fde24d	მსოფლიოს პოლიტიკური რუკა 	history_law_government	ისტორიის წიგნი
f481ce3e80e770f6c7a78bebb9a8c87680cda3bce01a2fb81abe8674135d8e7e	შალა პუტინ		ხასაია ბარბარე
f4dc18ce98322dc546fcb8ead766646d0b6a7bfc36f8a01b33e0274782b396eb	წიფურია  		ფაქტი
f4e51d17241b1f9c9391dd2f01ec2a7be5c53c8aa79f515a2536aca62fe4f761	მიკრობები უხილავი ორგანიზმებია და მათი დანახვა მხოლოდ მიკროსკოპითაა შესაძლებელი.		ბუნება
f4e6a817201ea92d3b1919b31a21df81238f22f65fbd05677fdde4122a5f7917	ჩრდილოეთ ამერიკის კონტინენტზე ყველა ბილეთი უკვე გაყიდულია.		VOA Georgian https://www.amerikiskhma.com/
f4fe0c8ec5784f18f8e1311857fd3b6df5448b24f6d96fc6e0cf31d679907738	აშო ძიცა-ძიცათ მოჸუნდესია ვიშო ნგარათ ვერაჸუა.		ინტერნეტი
f503d64d85a27aa9ad07f8791a5c40b77eae0c33bb96bb9474bcff876e658005	ასჯერ გაზომე და ერთხელ გაჭერიო		ელენე ესებუა
f5149bf391e67331b15d2b824360906e07a12b5b0d988dc045511b0127605497	ჸუნგაშო ირო სიწყნარე დო ჸვერეშო უკმელა რენია		ინტერნეტი
f51d94480a327281041e4b52f7e8bb0c660ca5c011e72245faa0b6658fdf55fa	ჩემი თანაკლასელი სხვა ეროვნებისა და რელიგიურ სღმსარებლობის არის არის ერთხელ მას გიამ დასციანა	general	წიგნიდან
f52f23856ec093c5d0c0bf822e1559fecb1f45dfb6c6e7aa2ce2cf468149444d	თუნთიქ მიგერუა და ბაბა უწი		ინტერნეტი
f5377d6133eebb0be156c8f19331fc443a5b110cf4e634f1fe254ede32ae742c	როგორ ხარ?		საკუთარი ნამუშევარი
f540d0ec8234487bb9d22942aa9be4771e5cee84af513a2ad14fda6c6cadd635	გაგიმართლა ჩემით მართლა,მიყვარს შენი ღიმილი,ერთხელ კარგად ჩაგიხუტებ გულში დიდი ტკივილით.		მარიამ ფიფია 
f5475e207950268d90bee2bb256d43767860172edded794a72b68d501f1f6b0b	ნიუ იორკის საერთაშორისო თეატრალურ ფესტივალზე პირველად მონაწილეობს ვასო აბაშიძის სახელობის მუსკომედიის თეატრი.		VOA Georgian https://www.amerikiskhma.com/
f551731eb7171801f1a4d78c6bf8ddbfc463b33700e2035bb5a71a8cd012323b	რიპზერკი		ალექსი
f568a55edb2642e1a070527eb3f2dfbad61ed8b85ecb43682808f2f98b8311b2	აფხაზეთი საქართველოა,რუსეთი მტერია,ყველას გვახსოვს აგვისტოს ომი.		საკუთარი ნამუშევარი
f57ce0d4b0aba566e1a4a709b9bff57bae5aadacfc7395ee72245cdecb5578af	",,ვეფხისტყაოსანი"" თარგმნილია მსოფლიოს მრავალ ენაზე."		საკუთარი ნამუშევარი
f5803a560544c59d2db984f813b75c9ce121a856516f53eecab4353c40baca49	ბინდის გვარია სოფელი, ესე თუნდ ამად ბინდდების, კოკასა შიგან რაცა სდგას, იგივე წარმოდინდების!		"შოთა რუსთაველის - ""ვეფხისტყაოსანი"""
f59032e187145fdb497995e1878000c89ab061e4936fa42e2a7805a245592fb1	საიდან ხარ?		ალექსანდრე ხარებავა
f59402e410f830dce87b4d384571a1e55ca517626f555fc56dbabc86db4c086b	გლამურ ბლონდი გლამორ იბრუნეეეტტტ		თეკლე კვარაცხელია
f5a00c9f61941cac441cf88c2977bd6ab8b33777b59b59be7c4d18b111b3f498	ჯაზ ვოკალისტთა კატეგორიაში ოცი წელია მას პირველობა არავისთვის დაუთმია.		VOA Georgian https://www.amerikiskhma.com/
f5b3d8b74417e663db453302d3ba0d663c3ebdd584fc8278afbb91bce5fde020	ამდღა-ჭუმეთი ზოთონჯქ ქუმაჭიშუა.		ინტერნეტი
f5bce664289bd913ebdcb3237a8fda66fb4b315ebe89e86e024773cf9ed02e88	კეთილსინდისიერება და პატიოსნება ძალიან მნიშვნელოვანია ყველა ურთიერთობაში.	general	მე მოვიფიქრე
f5e0e55d94dff7bdb5abd32b091910939e31428ba822b0f41c6f890cee9da2d0	მართალია რომ ისტი საინტერესო გაკვეთილი არის		მართა
f5ee4c0d50811cdce9d90311b15a5a2090fd0fad935980dc60dc256e6ca33171	როგორ ჩამოყალიბდა რიონისი და მტკვრის ხეობებში სავაჭრო  გზა?	history_law_government	ისტორიის წიგნი
f60585c32e6605ced81fa1b5c5a15dbb3e3dfefb2203c5a0902e9fc06054d39c	ელინიზმის ეპოქაში იმდროინდელი მსოპლიოს ქვეყნებ უფრო მეტად დაუკავშირდნენ ბერძნულ -რომაულ სამყაროსა და ერთმანეთს	history_law_government	მე-7 კლასის ისტორიის წიგნი
f60c6c0e4a3dafa48d8191a0ba292be24701f7be0abf6d7976464235818032fc	გოგოები არიან უზდელები 		.
f60eb980f874326eb7ec6a68a23db19dd672d17593fb850d521f6a17177bdb32	ამდღა-ჭუმეთი ზოთონჯქ ქუმაჭიშუა.„დღეს-ხვალეთი ზამთარმა მოუსწროო“.დღე-მეხვალიე კაცსაო თოვლი მოუვა კარსაო		ბესო
f624909f90015a39359e7e8e4df98525ccde39698d8d40861122537c92e0e421	"თვალის ერთი გადავლებით მთელი მსოფლიოს ''მონახულება"" მხოლოდ გლობუსისა და რუკის მეშვეობით არის შესაძლებელი. "		ისტორია
f6260a372a0e2ad4045ac35c048ae6f628d71df70189da9d6ae797ccd3cd1015	უფროს ძმას კი ოჯახი ჰყავს, მეტი სჭირდება და მისი იყოსო. 		მე 
f63afaca7fe69def6f5d1d78332bf521a4f2edeea74fcc5092da8e89bf551a52	ტბა		ლექსიკონი
f63cabd6bfd2b9a4417ca7255a23ecc13d3a4c6dd0b30c809874dd6aa81dd60c	დღეს ნადირობა კანონით რეგულიღდება	history_law_government	ისტორიის წიგნი
f642bf544a5d264698a023e2f079055eb05899e2f4cbb2c7900c8f1fb34ff8f4	სკოლის მისიაა მოსწავლეებისათვის ეროვნული სასწავლო გეგმით გათვალისწინებული ზოგადი განათლების მიცემა.		ჩემი შემოქმედება 
f65874f245d87b5c330f6f9d413d552ca20e992e9e7b6da9de464db6134f439c	მარიამ ქოქონია		ჩემი თავი
f65ff1feb8bef470dfba0cf8d605c727acaaaf42ad080d2d3480bb16c6547565	ყველაზე მნიშვნელოვანი და ძვირფასი, რაც ადამიანის დაბადებასთან ერთად ეძლევა, ჯანმრთელობაა.		ბუნება
f691b6919aa5b1f29b485c0ca9596fb4f20bc1c1f309ce27832c148bfd9d4170	მბაპეეეე love love		simartle
f69ad301d5190cbb525e235e8c40d2e94df962bcdfa7ec1c6a254d80a6a8f622	შობა გატენებულაო მოვიმღერით ალილოს სულ შაგეღოს ყველადარდი  ძველო შელო ჩავლილო		ქეთი
f69e967d6895828ff2d2b265c58cad2b68830ad255efb12c4cf50dd534d420d0	თვითკმაყოფილება მომაკვდინებელი სენია.		"ილია ჭავჭავაძე - ""კაცია-ადამიანი?!"" - მე-11 კლასის სახელმძღვანელო"
f6c07cf5a0187e586218ad0131fae40c6987e562a918d9335f9ad03280df2d83	ლანსია ცხენი ვართი ღურელო უდინუ დო ვართი ცოცხალოვა		ისტორია
f6c53a16377b2780fc9b7efe158f6c235ae68e965f01bc00b1354b703af99314	დავითმა ტყუპი სპორტზე დაკარგა		დავითი
f6d308ee73d8bcadcef52b7d3ea2621c4c86b81f92f3cb05833e9dacc6a08ee4	სითხეები ადვილად იცვლიან ფორმას და ძნელად იცვლიან მოცულობას	general	ფიზიკის წიგნიდან.
f6e7e091dd4b9de3b57056881328ba2d89239c4be25f37f53e9b4323006cd053	სამას ოცდაშვიდში არის ორი ათეული.		https://ka.khanacademy.org/math/arithmetic-home/addition-subtraction/add-ones-tens-hundreds/v/adding-three-digit-numbers-without-regrouping I have permission from Khan Academy to use this text under their Creative Commons license.
f700d8d1f74888e5c3130bbd63e77cc3f442be98a31a9d04d45edf877e979955	სამეგრელოში მეგრულად ლაპარაკობენ 		მე თვითონ
f702663bf7e789d964299a8c2efd57071e2c900472ccb0ef363c489725ca3e65	"ირკოჩიში მაზიარებელს ზიარებაქ გამაჭიშუა."""		მე
f703f8ee32632c0d75c775fc0a5ae094d98cd1b04cd811d4fd7dbd835497de8f	აბა იქით გაიხედე მაიმუნი მაიმუნობს აბა კლასში ეს ბიჭები რასღა ჩხუბობთ თქვა პიშკებო		anano kvaracxelia
f7071ac96556ad43d3f4b0d2418a204375bf5389dbfc657e86a4b1de960308d6	უბადო შხვას ვაუსურავა		ინტერნეტტ
f70b335730216e184b5ca92b1b6a0218ba3426f278b5eb1e00adb9b3187b745e	ცდილობს, შეძლებისდაგვარად განაცდევინოს ის ემოციაც, რომელიც ამა თუ იმ მოვლენას თან ახლდა.		VOA Georgian https://www.amerikiskhma.com/
f70cec4800d9a417197cc9dde6af5f79932770239946403ac0934e92802ca6a5	არაფრის დიდებით არ შეიძლება		საყოველთაოა
f715ac2d05f0fb3a93eedadbb326cdea512096ddff0e010852da96d2a3445b20	მოამზადა აბჯარი და ფარ-ხმალი, რომ სიკვდილს მზად დახვედროდა.		.
f71abe39f913f4d7462b8a4101cf86df0c51c9e2103bc27615bf703e4aa898f7	ეს ფილმი მან იმიტომ გაიღო რომ უსამართლობა მას პირადად შეეხო.		VOA Georgian https://www.amerikiskhma.com/
f71f45c7a6f1e72ae2d1cdb42d2f979a181b2a2d5acd797e65486cc26df36626	საკონცერტო გამოსვლებთან ერთად მუზეუმებში სპეციალური ექსპოზიციები ტარდება.		VOA Georgian https://www.amerikiskhma.com/
f745832fa1c83cf2d7c628a68943a362d519805b0510e8466ae9ffb1ad47a620	მეტსახელი გამოჩენილმა მუსიკოსმა ქრისტიან მაკბრაიტმა შეარქვა, მისი ხალისისანი ხასიათის გამო.		VOA Georgian https://www.amerikiskhma.com/
f74957c6040da66995d9f41b5c1ab2c506c5b770c1e75299385d598c6b4cd816	გრავიტაციული ძალა არის ძალა, რომელითაც სამყაროშ არსებული ყველა სხეული იზიდავს ერთმანეთს.		ფიზიკა
f7634b5db0c14c98549fe602ed402744f959d510f10287b5c078c60ed6dcd46d	ცაცაცაცა არ იტირო		ცაცაცა
f768d92878315d59c47b4b1504f04c3765965c7a4abbea264cd8b290d1e122c0	ია სოხუმსკი მახოოო		ქურდული
f76c17abe0890aa41f5b5c0913a481ed7ef76fa9054f540ba40e3434c27f07e0	კერის უკულელეზე დაკვრა ხიბლავდა. 		საკუთარი ნამუშევარი
f7a5b29442d80ab2f1fa83d036c1d46ed8098a347c3e16f509455a99cafa8fe0	ოთხმოცდასამს აკლდება ოცდახუთი.		https://ka.khanacademy.org/math/arithmetic/arith-review-add-subtract/arith-review-subtract-within-100/v/introduction-to-regrouping-borrowing I have permission from Khan Academy to use this text under their Creative Commons license.
f7bb7c7bca5569ee8f993e7e096483fa7ab0b6f05c9387077b7a5c39020841a1	იხვის ნაშიერს ჭუკი ჰქვია	general	საკუთარი ნამუშევარი 
f7ed4ed4959305f77a280a09535d8048fb8359e9644f961e07b30af6ab8dbec8	ამის ნათელი მაგალითია ყოველწლიური ჯაზ კრიტიკოსთა ათეულის სია, სადაც საუკეთესო მუსიკოსები სახელდება.		VOA Georgian https://www.amerikiskhma.com/
f8025e93f7dabc72c210300480f12dc92a02eef05c3b4bf3e458462f569e9741	აგურის ნატეხი ლალს შეადარეს, აქაო და წითელიაო.		ანდაზა 
f8187fd771f0d5c020f948284e868e046647db2a71204338623a69a9fb45ca1f	მთის მწვერვალზე, ცის მახლობლად მერცხლის ბუდედ რაღაც მოჩანს. 		აკაკი წერეთელი, მე-11 კლასის ქართულის ენის სახელმძღვანელო
f819809d113c99974efc8fd3b815ee91279daaf9ec27870a5b70565a589c43bd	დედაქალაქის ას თეატრს შორის ქართველი წყვილის სინეტიკის თეატრიც იყო ნომინირებული.		VOA Georgian https://www.amerikiskhma.com/
f81c2c5302777044fe62d526c47e94615da37786eea1ce6246508db850b70425	და კიდევ გვაქვს ექვსი ცალი კვადრატი.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-sub-ones-tens-hundreds/v/subtracting-3-digits I have permission from Khan Academy to use this text under their Creative Commons license.
f81ea71a964660c378ab80981d882000f23eb9b73c10cb141d72a18b844270c4	დისქავერის მუზეუმი მანჰეტენის ცენტრში, თაიმ სქვერზე მდებარეობს.		VOA Georgian https://www.amerikiskhma.com/
f82f6dae515e79899f37d7f7cd575b9c09de68aa5f0613daa1e11b73fc7eeac2	ავტორების აზრით, ისინი რელიგიას, ომებსა და ეკონომიკას უკავშირდება.		VOA Georgian https://www.amerikiskhma.com/
f85563bec504724a91d38f7de58069cc1e6d295f2c2d1a4bfd77868991620997	ხილულ ან უხილავ წილს, რომელსაც აღწერს სხეული მოძრაობისას, ტრაექტორია ეწოდება		მე-7 კლასის ფიზიკის წიგნი
f874d2f0f4d2b7ad415ce1ed53034df992fd999540e48ea27498c24dd0698741	აქემენიდთა დინასტიის ფუძემდებელი კიროს დიდი სპარსეთის იმპერიის საზღვრებს აფართოებდა	history_law_government	ისტორია 7 კლასი
f87c8bd6b5e2d71f5b6b709e2da1dfd692a79207de3f1d55ea668670123f54cf	კაპიკი საკაპიკეში ჩაკაპიკებულა და საკაპიკედან ამოკაპიკებულა		ანდაზა
f8add3df3adca2815ec5c67743359365a1cb8d64b2169d0894982d0a3c84756a	რონალდო ხუთი ბალენდ დორი		.
f8b8652e365918bd14b044916ee59a3d6d926b4a3a1a60d092e9f300e4265a02	"დანტეს ,,ღვთაებრივი კომედია"""		საკუთარი ნამუშევარი
f8bb9238c41a21d8f2f19016e8c158589da6af6b67b9c15952f4bb8914bd0844	კოლხეთის მეურნეობა და ხელოსნობა	history_law_government	ისტორიის წიგნი
f8bbea06586e13cce52a0bd57c3613cd401da6602cef741d26ac06c0e9ce0e46	თუნთიქ მუგერიასჷ-და ბაბა დოუძახია.		ინტერნეტი
f8bd365d98b2a3b5ef3570978b6e3406c1c0cc4d10fe10b7a5ae899520c6a9a2	"კაპიკის კაპიკის გითმიოჭაბანსია."""		მე
f8c62e63d03525105c8f6c1b4bcb4db77070c57104a385c87f0df4390368c168	აბლაბუდა,მბლაბუდა,შიგ ობობა გაბლაბუნდა.		ჰმჰჰ
f8c7aea1f406e260bbcda3510afcb700a82a6b2aac3032ac619d93f760ec0d21	ჭუჭელას ჭუჭელა ელაფალუნსია 		7JIJI
f8cdb5bb775964fa448c859008170adc2149c0fd70003bf84703b6d17ba08687	ერთ ასეულს.		https://ka.khanacademy.org/math/early-math/cc-early-math-add-sub-1000/cc-early-math-add-ones-tens-hundreds/v/adding-ten-or-one-hundred I have permission from Khan Academy to use this text under their Creative Commons license.
f8ce3bde88c55bd2e2ba0007c8a89d4350eeb2a32ecdb867544c71d590f80c27	ესე იგი, გვაქვს მინუს ოცდახუთი, ან მინუს ოცი და მინუს ხუთი.		https://ka.khanacademy.org/math/arithmetic/arith-review-add-subtract/arith-review-subtract-within-100/v/introduction-to-regrouping-borrowing I have permission from Khan Academy to use this text under their Creative Commons license.
f8ce649cd86bf9af79e7541520a2f26cb2c26ecaee192db7ecd121c10928f0f6	ოთხმოცდასამი ეს არის ოთხმოცს დამატებული სამი, ოთხმოცს პლუს სამი.		https://ka.khanacademy.org/math/arithmetic/arith-review-add-subtract/arith-review-subtract-within-100/v/introduction-to-regrouping-borrowing I have permission from Khan Academy to use this text under their Creative Commons license.
f8d130d72d692edb20fbb5f74948c737b6cc9f2c502bea82865ba1e3b2b30c29	"ართი იბირსინი თიწკჷმა მაჟია ინგარსია.""ერთი რომ მღერის მაშინ მეორე ტირისო."""		ნ.ჭეჟია
f8e2df5ff364d1c2f8d21a1e15acd56036e5a9f227ea6ec7dd67caea66cec374	ბორო სინჯაქ მუთ ჩილორთის ქოძირუნი ირფელი მუშოთ უჩქუდუა		მე
f8e45a375ab4b522b0db90343aefafb5720e6d52f5e89df7aa3ae87c402b7ba1	ჩემი გულის ბროშკვა ხარ ჩემო კარგო		სავტორო უფლებები 
f8fcd14d107792bb795e77ffd5fd2df30b4fa6580142f7abdfb764c81e0fd134	ე შენ ვინ ახარ ე კუდს ნუ მიქიცინებ ბიჭოოოოო		ინტერნეტი
f908df59a401bb0beb1feac86cc5933d129e3cb74c85d2295025011b0eeb6913	რატომ მოგზაურობდნენ ბერძნები შავ ზღვაში?	history_law_government	ისტორიის წიგნი
f90c6b99a399fa145a48d12b7b97a093aed67a216e089ca3c771f285d3999fb5	კინოჸვენჯიში გიმო ნოღვე		ინტერნეტი
f930a6590b2f223c1f524a103d4dc0708508f7c3b7ebbe7b9543a8c323a6df1e	ვარშავის ეროვნულ სტადიონზე, რომელიც ათასობით მაყურებელს იტევს, პოლონეთისა და საბერძნეთის გუნდები ხვდებიან ერთმანეთს.		VOA Georgian https://www.amerikiskhma.com/
f937014e2afc9e03039e1015d661bb811f1400efc610e3f789107e2514f163e0	ვის სიმღერასაც არ უნდა მღეროდეს ან რასაც არ უნდა წერდეს თავად, ყოველთვის განცვიფრებას იწვევს.		VOA Georgian https://www.amerikiskhma.com/
f93d90695cdd632ba7e56018e8c48d71e09005a7f9e61e14bae67766780b18c3	ვინ არის ნია ჩარგაზია?		ლელა
f94a6251ff4760d0fcf8a7f06e0885e2313de0ec6daa59957325a69cb8186c84	ლუკა შემოიხედე 		ს
f94d381c69cc3d146138576dea32af4026b69180b19cd2b3a48c47c13cc09950	"""გაიღიმე შენი ცრემლები არავის სჭირდება"""		ჯიმ ქერის გამოთქმა
f94de2ec551d8a686b0f19c90fbc2759ee92deb9cfc5a78098b4cc0651e86c69	ნინია და სანდრო მეგობრები არიან.		.
f954371d5111f9ca72a4c1f2256ef35e0cb9a1ada14006e13e03438ac54ba123	ნარიყალა		თბილისის ისტორია
f96af72c38831600056c1e8b5d9d85f5ddb3750cc33560fb8ba40d849dbf2aac	„თუ გსურს, ცხოვრება შეიმსუბუქო, საქმეში მთელი მონდომება ჩააქსოვე.” 		რემარკი
f96d7a902cadf0453a313bb73401b6da92a5dcc3160c3f2dbbba390e28c8d63d	ნახატი „მდინარე სენის სანაპიროს ლანდშაფტი გაქრა ბალტიმორის ხელოვნების მუზეუმიდან“.		VOA Georgian https://www.amerikiskhma.com/
